"countyName","year","sex","ageGroup","raceNameShort","population"
"Fresno",2020,"FEMALE","(60,70]","Multi-Race",610
"Fresno",2020,"FEMALE","(70,80]","Multi-Race",354
"Fresno",2020,"FEMALE","(80,90]","Multi-Race",107
"Fresno",2020,"FEMALE","(90,100]","Multi-Race",21
"Fresno",2020,"FEMALE","(100,110]","Multi-Race",0
"Fresno",2020,"FEMALE","[0,10]","Latino",49134
"Fresno",2020,"FEMALE","(10,20]","Latino",50219
"Fresno",2020,"FEMALE","(20,30]","Latino",44684
"Fresno",2020,"FEMALE","(30,40]","Latino",34630
"Fresno",2020,"FEMALE","(40,50]","Latino",31359
"Fresno",2020,"FEMALE","(50,60]","Latino",25033
"Fresno",2020,"FEMALE","(60,70]","Latino",17569
"Fresno",2020,"FEMALE","(70,80]","Latino",8710
"Fresno",2020,"FEMALE","(80,90]","Latino",3688
"Fresno",2020,"FEMALE","(90,100]","Latino",681
"Fresno",2020,"FEMALE","(100,110]","Latino",0
"Fresno",2020,"MALE","[0,10]","White",20605
"Fresno",2020,"MALE","(10,20]","White",16930
"Fresno",2020,"MALE","(20,30]","White",18201
"Fresno",2020,"MALE","(30,40]","White",17998
"Fresno",2020,"MALE","(40,50]","White",17414
"Fresno",2020,"MALE","(50,60]","White",19860
"Fresno",2020,"MALE","(60,70]","White",20555
"Fresno",2020,"MALE","(70,80]","White",13578
"Fresno",2020,"MALE","(80,90]","White",5402
"Fresno",2020,"MALE","(90,100]","White",809
"Fresno",2020,"MALE","(100,110]","White",2
"Fresno",2020,"MALE","[0,10]","Black",4316
"Fresno",2020,"MALE","(10,20]","Black",4414
"Fresno",2020,"MALE","(20,30]","Black",4515
"Fresno",2020,"MALE","(30,40]","Black",3370
"Fresno",2020,"MALE","(40,50]","Black",2829
"Fresno",2020,"MALE","(50,60]","Black",2805
"Fresno",2020,"MALE","(60,70]","Black",1871
"Fresno",2020,"MALE","(70,80]","Black",892
"Fresno",2020,"MALE","(80,90]","Black",334
"Fresno",2020,"MALE","(90,100]","Black",42
"Fresno",2020,"MALE","(100,110]","Black",1
"Fresno",2020,"MALE","[0,10]","AI/AN",534
"Fresno",2020,"MALE","(10,20]","AI/AN",484
"Fresno",2020,"MALE","(20,30]","AI/AN",479
"Fresno",2020,"MALE","(30,40]","AI/AN",377
"Fresno",2020,"MALE","(40,50]","AI/AN",381
"Fresno",2020,"MALE","(50,60]","AI/AN",411
"Fresno",2020,"MALE","(60,70]","AI/AN",310
"Fresno",2020,"MALE","(70,80]","AI/AN",193
"Fresno",2020,"MALE","(80,90]","AI/AN",57
"Fresno",2020,"MALE","(90,100]","AI/AN",11
"Fresno",2020,"MALE","(100,110]","AI/AN",0
"Fresno",2020,"MALE","[0,10]","Asian",7985
"Fresno",2020,"MALE","(10,20]","Asian",7985
"Fresno",2020,"MALE","(20,30]","Asian",8624
"Fresno",2020,"MALE","(30,40]","Asian",7230
"Fresno",2020,"MALE","(40,50]","Asian",5086
"Fresno",2020,"MALE","(50,60]","Asian",4672
"Fresno",2020,"MALE","(60,70]","Asian",3990
"Fresno",2020,"MALE","(70,80]","Asian",2117
"Fresno",2020,"MALE","(80,90]","Asian",910
"Fresno",2020,"MALE","(90,100]","Asian",156
"Fresno",2020,"MALE","(100,110]","Asian",2
"Fresno",2020,"MALE","[0,10]","NH/PI",66
"Fresno",2020,"MALE","(10,20]","NH/PI",83
"Fresno",2020,"MALE","(20,30]","NH/PI",86
"Fresno",2020,"MALE","(30,40]","NH/PI",108
"Fresno",2020,"MALE","(40,50]","NH/PI",98
"Fresno",2020,"MALE","(50,60]","NH/PI",74
"Fresno",2020,"MALE","(60,70]","NH/PI",41
"Fresno",2020,"MALE","(70,80]","NH/PI",17
"Fresno",2020,"MALE","(80,90]","NH/PI",7
"Fresno",2020,"MALE","(90,100]","NH/PI",0
"Fresno",2020,"MALE","(100,110]","NH/PI",0
"Fresno",2020,"MALE","[0,10]","Multi-Race",2840
"Fresno",2020,"MALE","(10,20]","Multi-Race",2067
"Fresno",2020,"MALE","(20,30]","Multi-Race",1778
"Fresno",2020,"MALE","(30,40]","Multi-Race",1023
"Fresno",2020,"MALE","(40,50]","Multi-Race",740
"Fresno",2020,"MALE","(50,60]","Multi-Race",652
"Fresno",2020,"MALE","(60,70]","Multi-Race",458
"Fresno",2020,"MALE","(70,80]","Multi-Race",237
"Fresno",2020,"MALE","(80,90]","Multi-Race",82
"Fresno",2020,"MALE","(90,100]","Multi-Race",9
"Fresno",2020,"MALE","(100,110]","Multi-Race",0
"Fresno",2020,"MALE","[0,10]","Latino",51516
"Fresno",2020,"MALE","(10,20]","Latino",53019
"Fresno",2020,"MALE","(20,30]","Latino",48360
"Fresno",2020,"MALE","(30,40]","Latino",37625
"Fresno",2020,"MALE","(40,50]","Latino",31982
"Fresno",2020,"MALE","(50,60]","Latino",25599
"Fresno",2020,"MALE","(60,70]","Latino",16682
"Fresno",2020,"MALE","(70,80]","Latino",7693
"Fresno",2020,"MALE","(80,90]","Latino",2761
"Fresno",2020,"MALE","(90,100]","Latino",379
"Fresno",2020,"MALE","(100,110]","Latino",1
"Fresno",2021,"FEMALE","[0,10]","White",19876
"Fresno",2021,"FEMALE","(10,20]","White",16106
"Fresno",2021,"FEMALE","(20,30]","White",17079
"Fresno",2021,"FEMALE","(30,40]","White",17024
"Fresno",2021,"FEMALE","(40,50]","White",16141
"Fresno",2021,"FEMALE","(50,60]","White",19922
"Fresno",2021,"FEMALE","(60,70]","White",23129
"Fresno",2021,"FEMALE","(70,80]","White",16483
"Fresno",2021,"FEMALE","(80,90]","White",8182
"Fresno",2021,"FEMALE","(90,100]","White",2051
"Fresno",2021,"FEMALE","(100,110]","White",10
"Fresno",2021,"FEMALE","[0,10]","Black",4123
"Fresno",2021,"FEMALE","(10,20]","Black",3808
"Fresno",2021,"FEMALE","(20,30]","Black",3980
"Fresno",2021,"FEMALE","(30,40]","Black",3170
"Fresno",2021,"FEMALE","(40,50]","Black",2638
"Fresno",2021,"FEMALE","(50,60]","Black",2680
"Fresno",2021,"FEMALE","(60,70]","Black",2217
"Fresno",2021,"FEMALE","(70,80]","Black",1234
"Fresno",2021,"FEMALE","(80,90]","Black",521
"Fresno",2021,"FEMALE","(90,100]","Black",90
"Fresno",2021,"FEMALE","(100,110]","Black",0
"Fresno",2021,"FEMALE","[0,10]","AI/AN",502
"Fresno",2021,"FEMALE","(10,20]","AI/AN",408
"Fresno",2021,"FEMALE","(20,30]","AI/AN",474
"Fresno",2021,"FEMALE","(30,40]","AI/AN",383
"Fresno",2021,"FEMALE","(40,50]","AI/AN",403
"Fresno",2021,"FEMALE","(50,60]","AI/AN",431
"Fresno",2021,"FEMALE","(60,70]","AI/AN",428
"Fresno",2021,"FEMALE","(70,80]","AI/AN",245
"Fresno",2021,"FEMALE","(80,90]","AI/AN",82
"Fresno",2021,"FEMALE","(90,100]","AI/AN",12
"Fresno",2021,"FEMALE","(100,110]","AI/AN",0
"Fresno",2021,"FEMALE","[0,10]","Asian",7582
"Fresno",2021,"FEMALE","(10,20]","Asian",7250
"Fresno",2021,"FEMALE","(20,30]","Asian",8062
"Fresno",2021,"FEMALE","(30,40]","Asian",7249
"Fresno",2021,"FEMALE","(40,50]","Asian",5337
"Fresno",2021,"FEMALE","(50,60]","Asian",4969
"Fresno",2021,"FEMALE","(60,70]","Asian",4501
"Fresno",2021,"FEMALE","(70,80]","Asian",2612
"Fresno",2021,"FEMALE","(80,90]","Asian",1238
"Fresno",2021,"FEMALE","(90,100]","Asian",327
"Fresno",2021,"FEMALE","(100,110]","Asian",8
"Fresno",2021,"FEMALE","[0,10]","NH/PI",74
"Fresno",2021,"FEMALE","(10,20]","NH/PI",80
"Fresno",2021,"FEMALE","(20,30]","NH/PI",89
"Fresno",2021,"FEMALE","(30,40]","NH/PI",104
"Fresno",2021,"FEMALE","(40,50]","NH/PI",78
"Fresno",2021,"FEMALE","(50,60]","NH/PI",84
"Fresno",2021,"FEMALE","(60,70]","NH/PI",51
"Fresno",2021,"FEMALE","(70,80]","NH/PI",57
"Fresno",2021,"FEMALE","(80,90]","NH/PI",24
"Fresno",2021,"FEMALE","(90,100]","NH/PI",1
"Fresno",2021,"FEMALE","(100,110]","NH/PI",0
"Fresno",2021,"FEMALE","[0,10]","Multi-Race",2671
"Fresno",2021,"FEMALE","(10,20]","Multi-Race",2005
"Fresno",2021,"FEMALE","(20,30]","Multi-Race",1814
"Fresno",2021,"FEMALE","(30,40]","Multi-Race",1086
"Fresno",2021,"FEMALE","(40,50]","Multi-Race",791
"Fresno",2021,"FEMALE","(50,60]","Multi-Race",716
"Fresno",2021,"FEMALE","(60,70]","Multi-Race",633
"Fresno",2021,"FEMALE","(70,80]","Multi-Race",356
"Fresno",2021,"FEMALE","(80,90]","Multi-Race",127
"Fresno",2021,"FEMALE","(90,100]","Multi-Race",21
"Fresno",2021,"FEMALE","(100,110]","Multi-Race",0
"Fresno",2021,"FEMALE","[0,10]","Latino",47702
"Fresno",2021,"FEMALE","(10,20]","Latino",50061
"Fresno",2021,"FEMALE","(20,30]","Latino",45112
"Fresno",2021,"FEMALE","(30,40]","Latino",33817
"Fresno",2021,"FEMALE","(40,50]","Latino",31626
"Fresno",2021,"FEMALE","(50,60]","Latino",25123
"Fresno",2021,"FEMALE","(60,70]","Latino",17999
"Fresno",2021,"FEMALE","(70,80]","Latino",9149
"Fresno",2021,"FEMALE","(80,90]","Latino",3777
"Fresno",2021,"FEMALE","(90,100]","Latino",739
"Fresno",2021,"FEMALE","(100,110]","Latino",0
"Fresno",2021,"MALE","[0,10]","White",20875
"Fresno",2021,"MALE","(10,20]","White",16559
"Fresno",2021,"MALE","(20,30]","White",18141
"Fresno",2021,"MALE","(30,40]","White",17455
"Fresno",2021,"MALE","(40,50]","White",17190
"Fresno",2021,"MALE","(50,60]","White",18997
"Fresno",2021,"MALE","(60,70]","White",20212
"Fresno",2021,"MALE","(70,80]","White",14076
"Fresno",2021,"MALE","(80,90]","White",5508
"Fresno",2021,"MALE","(90,100]","White",870
"Fresno",2021,"MALE","(100,110]","White",3
"Fresno",2021,"MALE","[0,10]","Black",4393
"Fresno",2021,"MALE","(10,20]","Black",4410
"Fresno",2021,"MALE","(20,30]","Black",4409
"Fresno",2021,"MALE","(30,40]","Black",3375
"Fresno",2021,"MALE","(40,50]","Black",2854
"Fresno",2021,"MALE","(50,60]","Black",2735
"Fresno",2021,"MALE","(60,70]","Black",1933
"Fresno",2021,"MALE","(70,80]","Black",931
"Fresno",2021,"MALE","(80,90]","Black",334
"Fresno",2021,"MALE","(90,100]","Black",47
"Fresno",2021,"MALE","(100,110]","Black",2
"Fresno",2021,"MALE","[0,10]","AI/AN",538
"Fresno",2021,"MALE","(10,20]","AI/AN",505
"Fresno",2021,"MALE","(20,30]","AI/AN",472
"Fresno",2021,"MALE","(30,40]","AI/AN",361
"Fresno",2021,"MALE","(40,50]","AI/AN",371
"Fresno",2021,"MALE","(50,60]","AI/AN",392
"Fresno",2021,"MALE","(60,70]","AI/AN",324
"Fresno",2021,"MALE","(70,80]","AI/AN",200
"Fresno",2021,"MALE","(80,90]","AI/AN",55
"Fresno",2021,"MALE","(90,100]","AI/AN",15
"Fresno",2021,"MALE","(100,110]","AI/AN",0
"Fresno",2021,"MALE","[0,10]","Asian",7985
"Fresno",2021,"MALE","(10,20]","Asian",7801
"Fresno",2021,"MALE","(20,30]","Asian",8554
"Fresno",2021,"MALE","(30,40]","Asian",7210
"Fresno",2021,"MALE","(40,50]","Asian",5098
"Fresno",2021,"MALE","(50,60]","Asian",4612
"Fresno",2021,"MALE","(60,70]","Asian",4036
"Fresno",2021,"MALE","(70,80]","Asian",2218
"Fresno",2021,"MALE","(80,90]","Asian",932
"Fresno",2021,"MALE","(90,100]","Asian",160
"Fresno",2021,"MALE","(100,110]","Asian",0
"Fresno",2021,"MALE","[0,10]","NH/PI",74
"Fresno",2021,"MALE","(10,20]","NH/PI",75
"Fresno",2021,"MALE","(20,30]","NH/PI",97
"Fresno",2021,"MALE","(30,40]","NH/PI",110
"Fresno",2021,"MALE","(40,50]","NH/PI",93
"Fresno",2021,"MALE","(50,60]","NH/PI",80
"Fresno",2021,"MALE","(60,70]","NH/PI",44
"Fresno",2021,"MALE","(70,80]","NH/PI",17
"Fresno",2021,"MALE","(80,90]","NH/PI",9
"Fresno",2021,"MALE","(90,100]","NH/PI",0
"Fresno",2021,"MALE","(100,110]","NH/PI",0
"Fresno",2021,"MALE","[0,10]","Multi-Race",2813
"Fresno",2021,"MALE","(10,20]","Multi-Race",2188
"Fresno",2021,"MALE","(20,30]","Multi-Race",1759
"Fresno",2021,"MALE","(30,40]","Multi-Race",1021
"Fresno",2021,"MALE","(40,50]","Multi-Race",753
"Fresno",2021,"MALE","(50,60]","Multi-Race",626
"Fresno",2021,"MALE","(60,70]","Multi-Race",473
"Fresno",2021,"MALE","(70,80]","Multi-Race",245
"Fresno",2021,"MALE","(80,90]","Multi-Race",93
"Fresno",2021,"MALE","(90,100]","Multi-Race",9
"Fresno",2021,"MALE","(100,110]","Multi-Race",0
"Fresno",2021,"MALE","[0,10]","Latino",50283
"Fresno",2021,"MALE","(10,20]","Latino",52626
"Fresno",2021,"MALE","(20,30]","Latino",48917
"Fresno",2021,"MALE","(30,40]","Latino",36809
"Fresno",2021,"MALE","(40,50]","Latino",32216
"Fresno",2021,"MALE","(50,60]","Latino",25633
"Fresno",2021,"MALE","(60,70]","Latino",17187
"Fresno",2021,"MALE","(70,80]","Latino",8089
"Fresno",2021,"MALE","(80,90]","Latino",2784
"Fresno",2021,"MALE","(90,100]","Latino",444
"Fresno",2021,"MALE","(100,110]","Latino",0
"Fresno",2022,"FEMALE","[0,10]","White",19924
"Fresno",2022,"FEMALE","(10,20]","White",16493
"Fresno",2022,"FEMALE","(20,30]","White",16972
"Fresno",2022,"FEMALE","(30,40]","White",16770
"Fresno",2022,"FEMALE","(40,50]","White",16101
"Fresno",2022,"FEMALE","(50,60]","White",19170
"Fresno",2022,"FEMALE","(60,70]","White",23129
"Fresno",2022,"FEMALE","(70,80]","White",17112
"Fresno",2022,"FEMALE","(80,90]","White",8284
"Fresno",2022,"FEMALE","(90,100]","White",2194
"Fresno",2022,"FEMALE","(100,110]","White",9
"Fresno",2022,"FEMALE","[0,10]","Black",4105
"Fresno",2022,"FEMALE","(10,20]","Black",3870
"Fresno",2022,"FEMALE","(20,30]","Black",3970
"Fresno",2022,"FEMALE","(30,40]","Black",3176
"Fresno",2022,"FEMALE","(40,50]","Black",2677
"Fresno",2022,"FEMALE","(50,60]","Black",2677
"Fresno",2022,"FEMALE","(60,70]","Black",2277
"Fresno",2022,"FEMALE","(70,80]","Black",1282
"Fresno",2022,"FEMALE","(80,90]","Black",559
"Fresno",2022,"FEMALE","(90,100]","Black",102
"Fresno",2022,"FEMALE","(100,110]","Black",0
"Fresno",2022,"FEMALE","[0,10]","AI/AN",478
"Fresno",2022,"FEMALE","(10,20]","AI/AN",435
"Fresno",2022,"FEMALE","(20,30]","AI/AN",460
"Fresno",2022,"FEMALE","(30,40]","AI/AN",381
"Fresno",2022,"FEMALE","(40,50]","AI/AN",412
"Fresno",2022,"FEMALE","(50,60]","AI/AN",440
"Fresno",2022,"FEMALE","(60,70]","AI/AN",418
"Fresno",2022,"FEMALE","(70,80]","AI/AN",260
"Fresno",2022,"FEMALE","(80,90]","AI/AN",90
"Fresno",2022,"FEMALE","(90,100]","AI/AN",13
"Fresno",2022,"FEMALE","(100,110]","AI/AN",0
"Fresno",2022,"FEMALE","[0,10]","Asian",7462
"Fresno",2022,"FEMALE","(10,20]","Asian",7319
"Fresno",2022,"FEMALE","(20,30]","Asian",7982
"Fresno",2022,"FEMALE","(30,40]","Asian",7203
"Fresno",2022,"FEMALE","(40,50]","Asian",5521
"Fresno",2022,"FEMALE","(50,60]","Asian",4951
"Fresno",2022,"FEMALE","(60,70]","Asian",4548
"Fresno",2022,"FEMALE","(70,80]","Asian",2768
"Fresno",2022,"FEMALE","(80,90]","Asian",1239
"Fresno",2022,"FEMALE","(90,100]","Asian",368
"Fresno",2022,"FEMALE","(100,110]","Asian",6
"Fresno",2022,"FEMALE","[0,10]","NH/PI",76
"Fresno",2022,"FEMALE","(10,20]","NH/PI",71
"Fresno",2022,"FEMALE","(20,30]","NH/PI",94
"Fresno",2022,"FEMALE","(30,40]","NH/PI",94
"Fresno",2022,"FEMALE","(40,50]","NH/PI",83
"Fresno",2022,"FEMALE","(50,60]","NH/PI",81
"Fresno",2022,"FEMALE","(60,70]","NH/PI",58
"Fresno",2022,"FEMALE","(70,80]","NH/PI",56
"Fresno",2022,"FEMALE","(80,90]","NH/PI",31
"Fresno",2022,"FEMALE","(90,100]","NH/PI",1
"Fresno",2022,"FEMALE","(100,110]","NH/PI",0
"Fresno",2022,"FEMALE","[0,10]","Multi-Race",2700
"Fresno",2022,"FEMALE","(10,20]","Multi-Race",2076
"Fresno",2022,"FEMALE","(20,30]","Multi-Race",1829
"Fresno",2022,"FEMALE","(30,40]","Multi-Race",1114
"Fresno",2022,"FEMALE","(40,50]","Multi-Race",838
"Fresno",2022,"FEMALE","(50,60]","Multi-Race",694
"Fresno",2022,"FEMALE","(60,70]","Multi-Race",659
"Fresno",2022,"FEMALE","(70,80]","Multi-Race",370
"Fresno",2022,"FEMALE","(80,90]","Multi-Race",131
"Fresno",2022,"FEMALE","(90,100]","Multi-Race",21
"Fresno",2022,"FEMALE","(100,110]","Multi-Race",0
"Fresno",2022,"FEMALE","[0,10]","Latino",46965
"Fresno",2022,"FEMALE","(10,20]","Latino",50060
"Fresno",2022,"FEMALE","(20,30]","Latino",46182
"Fresno",2022,"FEMALE","(30,40]","Latino",33668
"Fresno",2022,"FEMALE","(40,50]","Latino",32081
"Fresno",2022,"FEMALE","(50,60]","Latino",25657
"Fresno",2022,"FEMALE","(60,70]","Latino",18579
"Fresno",2022,"FEMALE","(70,80]","Latino",9685
"Fresno",2022,"FEMALE","(80,90]","Latino",3887
"Fresno",2022,"FEMALE","(90,100]","Latino",861
"Fresno",2022,"FEMALE","(100,110]","Latino",0
"Fresno",2022,"MALE","[0,10]","White",20965
"Fresno",2022,"MALE","(10,20]","White",17207
"Fresno",2022,"MALE","(20,30]","White",17831
"Fresno",2022,"MALE","(30,40]","White",17120
"Fresno",2022,"MALE","(40,50]","White",17334
"Fresno",2022,"MALE","(50,60]","White",18363
"Fresno",2022,"MALE","(60,70]","White",20258
"Fresno",2022,"MALE","(70,80]","White",14586
"Fresno",2022,"MALE","(80,90]","White",5622
"Fresno",2022,"MALE","(90,100]","White",939
"Fresno",2022,"MALE","(100,110]","White",3
"Fresno",2022,"MALE","[0,10]","Black",4393
"Fresno",2022,"MALE","(10,20]","Black",4383
"Fresno",2022,"MALE","(20,30]","Black",4532
"Fresno",2022,"MALE","(30,40]","Black",3458
"Fresno",2022,"MALE","(40,50]","Black",2845
"Fresno",2022,"MALE","(50,60]","Black",2737
"Fresno",2022,"MALE","(60,70]","Black",2007
"Fresno",2022,"MALE","(70,80]","Black",963
"Fresno",2022,"MALE","(80,90]","Black",367
"Fresno",2022,"MALE","(90,100]","Black",46
"Fresno",2022,"MALE","(100,110]","Black",2
"Fresno",2022,"MALE","[0,10]","AI/AN",545
"Fresno",2022,"MALE","(10,20]","AI/AN",475
"Fresno",2022,"MALE","(20,30]","AI/AN",513
"Fresno",2022,"MALE","(30,40]","AI/AN",369
"Fresno",2022,"MALE","(40,50]","AI/AN",353
"Fresno",2022,"MALE","(50,60]","AI/AN",398
"Fresno",2022,"MALE","(60,70]","AI/AN",326
"Fresno",2022,"MALE","(70,80]","AI/AN",204
"Fresno",2022,"MALE","(80,90]","AI/AN",65
"Fresno",2022,"MALE","(90,100]","AI/AN",10
"Fresno",2022,"MALE","(100,110]","AI/AN",0
"Fresno",2022,"MALE","[0,10]","Asian",8004
"Fresno",2022,"MALE","(10,20]","Asian",7821
"Fresno",2022,"MALE","(20,30]","Asian",8431
"Fresno",2022,"MALE","(30,40]","Asian",7269
"Fresno",2022,"MALE","(40,50]","Asian",5304
"Fresno",2022,"MALE","(50,60]","Asian",4584
"Fresno",2022,"MALE","(60,70]","Asian",4077
"Fresno",2022,"MALE","(70,80]","Asian",2332
"Fresno",2022,"MALE","(80,90]","Asian",970
"Fresno",2022,"MALE","(90,100]","Asian",157
"Fresno",2022,"MALE","(100,110]","Asian",0
"Fresno",2022,"MALE","[0,10]","NH/PI",79
"Fresno",2022,"MALE","(10,20]","NH/PI",83
"Fresno",2022,"MALE","(20,30]","NH/PI",82
"Fresno",2022,"MALE","(30,40]","NH/PI",117
"Fresno",2022,"MALE","(40,50]","NH/PI",86
"Fresno",2022,"MALE","(50,60]","NH/PI",83
"Fresno",2022,"MALE","(60,70]","NH/PI",49
"Fresno",2022,"MALE","(70,80]","NH/PI",21
"Fresno",2022,"MALE","(80,90]","NH/PI",9
"Fresno",2022,"MALE","(90,100]","NH/PI",0
"Fresno",2022,"MALE","(100,110]","NH/PI",0
"Fresno",2022,"MALE","[0,10]","Multi-Race",2851
"Fresno",2022,"MALE","(10,20]","Multi-Race",2170
"Fresno",2022,"MALE","(20,30]","Multi-Race",1898
"Fresno",2022,"MALE","(30,40]","Multi-Race",1049
"Fresno",2022,"MALE","(40,50]","Multi-Race",775
"Fresno",2022,"MALE","(50,60]","Multi-Race",630
"Fresno",2022,"MALE","(60,70]","Multi-Race",500
"Fresno",2022,"MALE","(70,80]","Multi-Race",253
"Fresno",2022,"MALE","(80,90]","Multi-Race",94
"Fresno",2022,"MALE","(90,100]","Multi-Race",10
"Fresno",2022,"MALE","(100,110]","Multi-Race",0
"Fresno",2022,"MALE","[0,10]","Latino",49777
"Fresno",2022,"MALE","(10,20]","Latino",52677
"Fresno",2022,"MALE","(20,30]","Latino",49848
"Fresno",2022,"MALE","(30,40]","Latino",36808
"Fresno",2022,"MALE","(40,50]","Latino",32921
"Fresno",2022,"MALE","(50,60]","Latino",25988
"Fresno",2022,"MALE","(60,70]","Latino",17772
"Fresno",2022,"MALE","(70,80]","Latino",8599
"Fresno",2022,"MALE","(80,90]","Latino",2955
"Fresno",2022,"MALE","(90,100]","Latino",457
"Fresno",2022,"MALE","(100,110]","Latino",0
"Glenn",2020,"FEMALE","[0,10]","White",921
"Glenn",2020,"FEMALE","(10,20]","White",874
"Glenn",2020,"FEMALE","(20,30]","White",863
"Glenn",2020,"FEMALE","(30,40]","White",884
"Glenn",2020,"FEMALE","(40,50]","White",789
"Glenn",2020,"FEMALE","(50,60]","White",1042
"Glenn",2020,"FEMALE","(60,70]","White",1191
"Glenn",2020,"FEMALE","(70,80]","White",792
"Glenn",2020,"FEMALE","(80,90]","White",416
"Glenn",2020,"FEMALE","(90,100]","White",81
"Glenn",2020,"FEMALE","(100,110]","White",1
"Glenn",2020,"FEMALE","[0,10]","Black",9
"Glenn",2020,"FEMALE","(10,20]","Black",18
"Glenn",2020,"FEMALE","(20,30]","Black",14
"Glenn",2020,"FEMALE","(30,40]","Black",7
"Glenn",2020,"FEMALE","(40,50]","Black",5
"Glenn",2020,"FEMALE","(50,60]","Black",8
"Glenn",2020,"FEMALE","(60,70]","Black",13
"Glenn",2020,"FEMALE","(70,80]","Black",6
"Glenn",2020,"FEMALE","(80,90]","Black",3
"Glenn",2020,"FEMALE","(90,100]","Black",0
"Glenn",2020,"FEMALE","(100,110]","Black",0
"Glenn",2020,"FEMALE","[0,10]","AI/AN",46
"Glenn",2020,"FEMALE","(10,20]","AI/AN",40
"Glenn",2020,"FEMALE","(20,30]","AI/AN",34
"Glenn",2020,"FEMALE","(30,40]","AI/AN",31
"Glenn",2020,"FEMALE","(40,50]","AI/AN",34
"Glenn",2020,"FEMALE","(50,60]","AI/AN",35
"Glenn",2020,"FEMALE","(60,70]","AI/AN",27
"Glenn",2020,"FEMALE","(70,80]","AI/AN",14
"Glenn",2020,"FEMALE","(80,90]","AI/AN",7
"Glenn",2020,"FEMALE","(90,100]","AI/AN",1
"Glenn",2020,"FEMALE","(100,110]","AI/AN",0
"Glenn",2020,"FEMALE","[0,10]","Asian",46
"Glenn",2020,"FEMALE","(10,20]","Asian",42
"Glenn",2020,"FEMALE","(20,30]","Asian",68
"Glenn",2020,"FEMALE","(30,40]","Asian",40
"Glenn",2020,"FEMALE","(40,50]","Asian",34
"Glenn",2020,"FEMALE","(50,60]","Asian",54
"Glenn",2020,"FEMALE","(60,70]","Asian",35
"Glenn",2020,"FEMALE","(70,80]","Asian",26
"Glenn",2020,"FEMALE","(80,90]","Asian",2
"Glenn",2020,"FEMALE","(90,100]","Asian",4
"Glenn",2020,"FEMALE","(100,110]","Asian",0
"Glenn",2020,"FEMALE","[0,10]","NH/PI",2
"Glenn",2020,"FEMALE","(10,20]","NH/PI",0
"Glenn",2020,"FEMALE","(20,30]","NH/PI",1
"Glenn",2020,"FEMALE","(30,40]","NH/PI",2
"Glenn",2020,"FEMALE","(40,50]","NH/PI",0
"Glenn",2020,"FEMALE","(50,60]","NH/PI",4
"Glenn",2020,"FEMALE","(60,70]","NH/PI",2
"Glenn",2020,"FEMALE","(70,80]","NH/PI",1
"Glenn",2020,"FEMALE","(80,90]","NH/PI",0
"Glenn",2020,"FEMALE","(90,100]","NH/PI",0
"Glenn",2020,"FEMALE","(100,110]","NH/PI",0
"Glenn",2020,"FEMALE","[0,10]","Multi-Race",58
"Glenn",2020,"FEMALE","(10,20]","Multi-Race",61
"Glenn",2020,"FEMALE","(20,30]","Multi-Race",38
"Glenn",2020,"FEMALE","(30,40]","Multi-Race",44
"Glenn",2020,"FEMALE","(40,50]","Multi-Race",30
"Glenn",2020,"FEMALE","(50,60]","Multi-Race",32
"Glenn",2020,"FEMALE","(60,70]","Multi-Race",16
"Glenn",2020,"FEMALE","(70,80]","Multi-Race",19
"Glenn",2020,"FEMALE","(80,90]","Multi-Race",3
"Glenn",2020,"FEMALE","(90,100]","Multi-Race",0
"Glenn",2020,"FEMALE","(100,110]","Multi-Race",0
"Glenn",2020,"FEMALE","[0,10]","Latino",1021
"Glenn",2020,"FEMALE","(10,20]","Latino",1069
"Glenn",2020,"FEMALE","(20,30]","Latino",937
"Glenn",2020,"FEMALE","(30,40]","Latino",800
"Glenn",2020,"FEMALE","(40,50]","Latino",691
"Glenn",2020,"FEMALE","(50,60]","Latino",527
"Glenn",2020,"FEMALE","(60,70]","Latino",368
"Glenn",2020,"FEMALE","(70,80]","Latino",155
"Glenn",2020,"FEMALE","(80,90]","Latino",78
"Glenn",2020,"FEMALE","(90,100]","Latino",5
"Glenn",2020,"FEMALE","(100,110]","Latino",0
"Glenn",2020,"MALE","[0,10]","White",964
"Glenn",2020,"MALE","(10,20]","White",949
"Glenn",2020,"MALE","(20,30]","White",1006
"Glenn",2020,"MALE","(30,40]","White",873
"Glenn",2020,"MALE","(40,50]","White",780
"Glenn",2020,"MALE","(50,60]","White",948
"Glenn",2020,"MALE","(60,70]","White",1181
"Glenn",2020,"MALE","(70,80]","White",765
"Glenn",2020,"MALE","(80,90]","White",301
"Glenn",2020,"MALE","(90,100]","White",29
"Glenn",2020,"MALE","(100,110]","White",0
"Glenn",2020,"MALE","[0,10]","Black",20
"Glenn",2020,"MALE","(10,20]","Black",16
"Glenn",2020,"MALE","(20,30]","Black",26
"Glenn",2020,"MALE","(30,40]","Black",22
"Glenn",2020,"MALE","(40,50]","Black",10
"Glenn",2020,"MALE","(50,60]","Black",16
"Glenn",2020,"MALE","(60,70]","Black",14
"Glenn",2020,"MALE","(70,80]","Black",6
"Glenn",2020,"MALE","(80,90]","Black",2
"Glenn",2020,"MALE","(90,100]","Black",0
"Glenn",2020,"MALE","(100,110]","Black",0
"Glenn",2020,"MALE","[0,10]","AI/AN",23
